,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Initial Temperature (C),Final Temperature (C),Increment Temperature (C),Initial Pressure (MPa),Final Pressure (MPa),Increment Pressure (MPa),dp/dt,H2O,log fo2 Path,Mode
192,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,500.0,500.0,0.0,0.0,2.0,NNO,Equilibrium
193,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,550.0,550.0,0.0,0.0,2.0,NNO,Equilibrium
194,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,600.0,600.0,0.0,0.0,2.0,NNO,Equilibrium
195,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,0.1,0.1,0.0,0.0,3.0,NNO,Equilibrium
196,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,50.0,50.0,0.0,0.0,3.0,NNO,Equilibrium
197,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,100.0,100.0,0.0,0.0,3.0,NNO,Equilibrium
198,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,150.0,150.0,0.0,0.0,3.0,NNO,Equilibrium
199,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,200.0,200.0,0.0,0.0,3.0,NNO,Equilibrium
200,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,250.0,250.0,0.0,0.0,3.0,NNO,Equilibrium
201,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,300.0,300.0,0.0,0.0,3.0,NNO,Equilibrium
202,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,350.0,350.0,0.0,0.0,3.0,NNO,Equilibrium
203,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,400.0,400.0,0.0,0.0,3.0,NNO,Equilibrium
204,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,450.0,450.0,0.0,0.0,3.0,NNO,Equilibrium
205,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,500.0,500.0,0.0,0.0,3.0,NNO,Equilibrium
206,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,550.0,550.0,0.0,0.0,3.0,NNO,Equilibrium
207,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,600.0,600.0,0.0,0.0,3.0,NNO,Equilibrium
208,70.21403260099221,0.2429887617697682,13.811481218993626,1.5940062772096792,0.058317302824744364,0.7095271843677231,2.1480206540447506,3.2852080591272657,3.8392224359623377,0.09719550470790728,1400.0,500.0,10.0,0.1,0.1,0.0,0.0,4.0,NNO,Equilibrium
